snapshot,frame,stamp,kf_id,culled,w_kf_tx,w_kf_ty,w_kf_tz,w_kf_qx,w_kf_qy,w_kf_qz,w_kf_qw
106,3243,1108.100000,89,0,-1.131503,0.110035,1.566338,-0.006037,-0.674128,0.034359,0.737790
106,3243,1108.100000,90,0,-1.209631,0.109437,1.566986,-0.006165,-0.682266,0.034318,0.730272
106,3243,1108.100000,91,0,-1.257249,0.109928,1.566366,-0.006151,-0.687533,0.034556,0.725305
106,3243,1108.100000,92,0,-1.305123,0.111346,1.564127,-0.005853,-0.692907,0.034734,0.720166
106,3243,1108.100000,93,0,-1.368317,0.111373,1.561511,-0.005973,-0.700369,0.034918,0.712901
106,3243,1108.100000,94,0,-1.436942,0.110103,1.555926,-0.005782,-0.708930,0.035978,0.704337
106,3243,1108.100000,95,0,-1.501601,0.111130,1.547603,-0.005763,-0.720210,0.037318,0.692727
106,3243,1108.100000,96,0,-1.558309,0.110667,1.529680,-0.005767,-0.739999,0.038833,0.671461
106,3243,1108.100000,97,0,-1.619059,0.109707,1.502070,-0.005473,-0.763333,0.040021,0.644741
106,3243,1108.100000,98,0,-1.722053,0.108430,1.438938,-0.006139,-0.802350,0.042220,0.595328
106,3243,1108.100000,99,0,-1.814669,0.106008,1.368837,-0.006547,-0.828963,0.043701,0.557555
106,3243,1108.100000,100,0,-1.867594,0.100713,1.277558,-0.006489,-0.861164,0.045649,0.506232
106,3243,1108.100000,101,0,-1.934775,0.094273,1.106650,-0.008028,-0.911098,0.049997,0.409067
106,3243,1108.100000,102,0,-1.962344,0.076952,0.884691,-0.008344,-0.960341,0.053057,0.273606
106,3243,1108.100000,103,0,-1.337865,0.002811,-0.145496,0.005285,0.904244,-0.051819,0.423827
107,3273,1109.100000,0,0,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1.000000
107,3273,1109.100000,1,0,0.096951,0.020357,0.316867,-0.000409,0.046707,-0.002562,0.998905
107,3273,1109.100000,2,0,0.097311,0.021052,0.321929,-0.000377,0.046607,-0.002585,0.998910
107,3273,1109.100000,3,0,0.103793,0.025595,0.390901,-0.001757,0.051815,-0.002916,0.998651
107,3273,1109.100000,4,0,0.118775,0.033896,0.512014,-0.002884,0.059750,-0.003116,0.998204
107,3273,1109.100000,5,0,0.128613,0.040516,0.618690,-0.002686,0.057269,-0.002931,0.998351
107,3273,1109.100000,6,0,0.136926,0.044494,0.707802,-0.002447,0.057944,-0.003176,0.998312
107,3273,1109.100000,7,0,0.149500,0.051808,0.827601,-0.002343,0.059681,-0.003365,0.998209
107,3273,1109.100000,8,0,0.165625,0.059046,0.932677,-0.002010,0.061073,-0.003047,0.998127
107,3273,1109.100000,9,0,0.184142,0.066934,1.052657,-0.001430,0.061284,-0.003075,0.998115
107,3273,1109.100000,10,0,0.199234,0.074189,1.172465,-0.001837,0.062594,-0.003439,0.998031
107,3273,1109.100000,11,0,0.208895,0.078899,1.233237,-0.001335,0.062190,-0.003022,0.998059
107,3273,1109.100000,12,0,0.219249,0.080917,1.320337,-0.001416,0.061332,-0.002791,0.998112
107,3273,1109.100000,13,0,0.227733,0.086034,1.392270,-0.000784,0.056344,-0.002651,0.998408
107,3273,1109.100000,14,0,0.241892,0.093501,1.496611,-0.000145,0.051370,-0.002602,0.998676
107,3273,1109.100000,15,0,0.273119,0.100187,1.609171,0.000120,0.059937,-0.003475,0.998196
107,3273,1109.100000,16,0,0.296795,0.105129,1.707119,-0.000129,0.066633,-0.004057,0.997769
107,3273,1109.100000,17,0,0.322580,0.111076,1.813245,0.000361,0.070694,-0.004455,0.997488
107,3273,1109.100000,18,0,0.343048,0.114112,1.914192,0.000809,0.072535,-0.004322,0.997356
107,3273,1109.100000,19,0,0.362947,0.121592,2.027109,0.001682,0.067492,-0.004014,0.997710
107,3273,1109.100000,20,0,0.375837,0.127467,2.159510,0.001724,0.057403,-0.003472,0.998344
107,3273,1109.100000,21,0,0.385119,0.135142,2.296524,0.000731,0.043196,-0.002741,0.999063
107,3273,1109.100000,22,0,0.383184,0.143077,2.409954,0.000278,0.027043,-0.001597,0.999633
107,3273,1109.100000,23,0,0.370514,0.149246,2.500227,0.000811,0.007521,-0.001095,0.999971
107,3273,1109.100000,24,0,0.344714,0.154235,2.591413,-0.000034,-0.017887,-0.000667,0.999840
107,3273,1109.100000,25,0,0.312416,0.159619,2.682004,-0.000054,-0.051638,0.000929,0.998665
107,3273,1109.100000,26,0,0.265884,0.165620,2.777017,0.000449,-0.097389,0.003123,0.995241
107,3273,1109.100000,27,0,0.176244,0.167616,2.912614,-0.001392,-0.164107,0.005811,0.986425
107,3273,1109.100000,28,0,0.053926,0.174874,3.061478,-0.002321,-0.234208,0.009014,0.972142
107,3273,1109.100000,29,0,-0.051766,0.178799,3.159704,-0.002318,-0.288890,0.011344,0.957292
107,3273,1109.100000,30,0,-0.217588,0.183723,3.276091,-0.002854,-0.359496,0.015538,0.933013
107,3273,1109.100000,31,0,-0.425462,0.191315,3.389879,-0.000834,-0.432375,0.020868,0.901452
107,3273,1109.100000,32,0,-0.651663,0.194907,3.469572,-0.001934,-0.505907,0.025337,0.862214
107,3273,1109.100000,33,0,-0.787970,0.197725,3.490456,-0.004317,-0.554044,0.028007,0.832005
107,3273,1109.100000,34,0,-0.937570,0.199082,3.490150,-0.005760,-0.611177,0.031359,0.790852
107,3273,1109.100000,35,0,-1.142424,0.197922,3.437821,-0.004851,-0.698280,0.035497,0.714927
107,3273,1109.100000,36,0,-1.313897,0.192081,3.345078,-0.006289,-0.774850,0.039623,0.630871
107,3273,1109.100000,37,0,-1.432492,0.185662,3.228046,-0.007101,-0.833334,0.041018,0.551200
107,3273,1109.100000,38,0,-1.507108,0.180123,3.119765,-0.007583,-0.875112,0.042463,0.481994
107,3273,1109.100000,39,0,-1.547873,0.176763,3.038627,-0.008052,-0.899849,0.043594,0.433943
107,3273,1109.100000,40,0,-1.575261,0.173726,2.965882,-0.008801,-0.919204,0.045057,0.391096
107,3273,1109.100000,41,0,-1.591525,0.170967,2.904830,-0.009256,-0.933433,0.045601,0.355721
107,3273,1109.100000,42,0,-1.604424,0.167606,2.845580,-0.009024,-0.943731,0.045935,0.327383
107,3273,1109.100000,43,0,-1.619258,0.165658,2.786044,-0.008777,-0.948496,0.046905,0.313174
107,3273,1109.100000,44,0,-1.632895,0.161651,2.717655,-0.008315,-0.952962,0.047508,0.299228
107,3273,1109.100000,45,0,-1.653927,0.157358,2.617906,-0.007780,-0.957156,0.047852,0.285486
107,3273,1109.100000,46,0,-1.670496,0.155448,2.550808,-0.007743,-0.960398,0.048283,0.274309
107,3273,1109.100000,47,0,-1.699134,0.152385,2.470973,-0.008229,-0.962942,0.048527,0.265178
107,3273,1109.100000,48,0,-1.717794,0.147519,2.364357,-0.008457,-0.973852,0.049335,0.221601
107,3273,1109.100000,49,0,-1.766676,0.145482,2.226681,-0.007806,-0.981525,0.049969,0.184528
107,3273,1109.100000,50,0,-1.821793,0.137783,2.083903,-0.007467,-0.985833,0.049105,0.160205
107,3273,1109.100000,51,0,-1.835525,0.129126,1.961911,-0.008041,-0.991388,0.049308,0.121052
107,3273,1109.100000,52,0,-1.839813,0.124833,1.862042,-0.008494,-0.994427,0.049366,0.092770
107,3273,1109.100000,53,0,-1.859702,0.119995,1.727943,-0.008481,-0.995363,0.050012,0.081726
107,3273,1109.100000,54,0,-1.881907,0.110053,1.563991,-0.008426,-0.995859,0.051311,0.074576
107,3273,1109.100000,55,0,-1.884356,0.103531,1.429673,-0.008089,-0.996956,0.051857,0.057661
107,3273,1109.100000,56,0,-1.891534,0.095047,1.326909,-0.008188,-0.997441,0.051831,0.048563
107,3273,1109.100000,57,0,-1.917096,0.091613,1.177328,-0.008692,-0.997464,0.053375,0.046268
107,3273,1109.100000,58,0,-1.923848,0.084567,1.032983,-0.007882,-0.997868,0.053976,0.035844
107,3273,1109.100000,59,0,-1.924016,0.077256,0.902283,-0.008139,-0.998164,0.054966,0.024093
107,3273,1109.100000,60,0,-1.925548,0.070795,0.768574,-0.008353,-0.998298,0.055905,0.014376
107,3273,1109.100000,61,0,-1.926318,0.063553,0.646591,-0.007775,-0.998320,0.056490,0.010247
107,3273,1109.100000,62,0,-1.924827,0.057213,0.525487,-0.007678,-0.998320,0.057377,0.002523
107,3273,1109.100000,63,0,-1.916882,0.047666,0.393845,0.008554,0.998210,-0.057671,0.013369
107,3273,1109.100000,64,0,-1.886522,0.040494,0.244963,0.007944,0.996994,-0.057638,0.051167
107,3273,1109.100000,65,0,-1.815922,0.033831,0.140497,0.007255,0.992666,-0.057696,0.105981
107,3273,1109.100000,66,0,-1.742773,0.026116,0.072030,0.007315,0.985254,-0.055987,0.161511
107,3273,1109.100000,67,0,-1.655773,0.023536,0.004596,0.007169,0.973580,-0.056037,0.221249
107,3273,1109.100000,68,0,-1.500160,0.015482,-0.098280,0.006794,0.947697,-0.055363,0.314259
107,3273,1109.100000,69,0,-1.099522,-0.019269,-0.310985,0.002933,0.867279,-0.045485,0.495732
107,3273,1109.100000,70,0,-0.667598,-0.027555,-0.343799,0.002816,0.764801,-0.038119,0.643132
107,3273,1109.100000,71,0,-0.381078,-0.022905,-0.310414,0.002611,0.675971,-0.032331,0.736214
107,3273,1109.100000,72,0,-0.188568,-0.017817,-0.228869,0.003365,0.584457,-0.028157,0.810929
107,3273,1109.100000,73,0,-0.009556,-0.011758,-0.075267,0.001573,0.468984,-0.022263,0.882925
107,3273,1109.100000,74,0,0.083626,-0.000908,0.090526,0.001041,0.353985,-0.018217,0.935073
107,3273,1109.100000,75,0,0.140007,0.019719,0.370510,-0.001406,0.190987,-0.010608,0.981534
107,3273,1109.100000,76,0,0.104663,0.076776,1.247556,-0.002593,-0.051522,0.003015,0.998664
107,3273,1109.100000,77,0,0.033861,0.080660,1.328074,-0.002753,-0.124018,0.006155,0.992257
107,3273,1109.100000,78,0,-0.064402,0.085277,1.411668,-0.003392,-0.203980,0.010499,0.978913
107,3273,1109.100000,79,0,-0.194081,0.089835,1.491939,-0.004145,-0.287906,0.015166,0.957530
107,3273,1109.100000,80,0,-0.308512,0.093240,1.529307,-0.005465,-0.360565,0.017953,0.932545
107,3273,1109.100000,81,0,-0.395613,0.096990,1.547029,-0.006071,-0.414733,0.020724,0.909687
107,3273,1109.100000,82,0,-0.476281,0.098424,1.555758,-0.006423,-0.461775,0.023314,0.886667
107,3273,1109.100000,83,0,-0.580143,0.100679,1.563101,-0.005812,-0.511308,0.026121,0.858981
107,3273,1109.100000,84,0,-0.710229,0.102608,1.555736,-0.005724,-0.570504,0.029481,0.820745
107,3273,1109.100000,85,0,-0.819740,0.102909,1.554102,-0.006226,-0.619158,0.031919,0.784593
107,3273,1109.100000,86,0,-0.903398,0.103885,1.554930,-0.006430,-0.647196,0.032853,0.761588
107,3273,1109.100000,87,0,-0.974635,0.106356,1.559261,-0.006352,-0.658949,0.033831,0.751400
107,3273,1109.100000,88,0,-1.063152,0.108622,1.564504,-0.006227,-0.667218,0.034282,0.744047
107,3273,1109.100000,89,0,-1.131503,0.110035,1.566338,-0.006037,-0.674128,0.034359,0.737790
107,3273,1109.100000,90,0,-1.209631,0.109437,1.566986,-0.006165,-0.682266,0.034318,0.730272
107,3273,1109.100000,91,0,-1.257249,0.109928,1.566366,-0.006151,-0.687533,0.034556,0.725305
107,3273,1109.100000,92,0,-1.305123,0.111346,1.564127,-0.005853,-0.692907,0.034734,0.720166
107,3273,1109.100000,93,0,-1.368317,0.111373,1.561511,-0.005973,-0.700369,0.034918,0.712901
107,3273,1109.100000,94,0,-1.436942,0.110103,1.555926,-0.005782,-0.708930,0.035978,0.704337
107,3273,1109.100000,95,0,-1.501601,0.111130,1.547603,-0.005763,-0.720210,0.037318,0.692727
107,3273,1109.100000,96,0,-1.558309,0.110667,1.529680,-0.005767,-0.739999,0.038833,0.671461
107,3273,1109.100000,97,0,-1.619059,0.109707,1.502070,-0.005473,-0.763333,0.040021,0.644741
107,3273,1109.100000,98,0,-1.722053,0.108430,1.438938,-0.006139,-0.802350,0.042220,0.595328
107,3273,1109.100000,99,0,-1.814669,0.106008,1.368837,-0.006547,-0.828963,0.043701,0.557555
107,3273,1109.100000,100,0,-1.867594,0.100713,1.277558,-0.006489,-0.861164,0.045649,0.506232
107,3273,1109.100000,101,0,-1.934775,0.094273,1.106650,-0.008028,-0.911098,0.049997,0.409067
107,3273,1109.100000,102,0,-1.962344,0.076952,0.884691,-0.008344,-0.960341,0.053057,0.273606
107,3273,1109.100000,103,0,-1.334375,0.001998,-0.141246,0.005054,0.904726,-0.051649,0.422820
108,3304,1110.133333,0,0,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1.000000
108,3304,1110.133333,1,0,0.096951,0.020357,0.316867,-0.000409,0.046707,-0.002562,0.998905
108,3304,1110.133333,2,0,0.097311,0.021052,0.321929,-0.000377,0.046607,-0.002585,0.998910
108,3304,1110.133333,3,0,0.103793,0.025595,0.390901,-0.001757,0.051815,-0.002916,0.998651
108,3304,1110.133333,4,0,0.118775,0.033896,0.512014,-0.002884,0.059750,-0.003116,0.998204
108,3304,1110.133333,5,0,0.128613,0.040516,0.618690,-0.002686,0.057269,-0.002931,0.998351
108,3304,1110.133333,6,0,0.136926,0.044494,0.707802,-0.002447,0.057944,-0.003176,0.998312
108,3304,1110.133333,7,0,0.149500,0.051808,0.827601,-0.002343,0.059681,-0.003365,0.998209
108,3304,1110.133333,8,0,0.165625,0.059046,0.932677,-0.002010,0.061073,-0.003047,0.998127
108,3304,1110.133333,9,0,0.184142,0.066934,1.052657,-0.001430,0.061284,-0.003075,0.998115
108,3304,1110.133333,10,0,0.199234,0.074189,1.172465,-0.001837,0.062594,-0.003439,0.998031
108,3304,1110.133333,11,0,0.208895,0.078899,1.233237,-0.001335,0.062190,-0.003022,0.998059
108,3304,1110.133333,12,0,0.219249,0.080917,1.320337,-0.001416,0.061332,-0.002791,0.998112
108,3304,1110.133333,13,0,0.227733,0.086034,1.392270,-0.000784,0.056344,-0.002651,0.998408
108,3304,1110.133333,14,0,0.241892,0.093501,1.496611,-0.000145,0.051370,-0.002602,0.998676
108,3304,1110.133333,15,0,0.273119,0.100187,1.609171,0.000120,0.059937,-0.003475,0.998196
108,3304,1110.133333,16,0,0.296795,0.105129,1.707119,-0.000129,0.066633,-0.004057,0.997769
108,3304,1110.133333,17,0,0.322580,0.111076,1.813245,0.000361,0.070694,-0.004455,0.997488
108,3304,1110.133333,18,0,0.343048,0.114112,1.914192,0.000809,0.072535,-0.004322,0.997356
108,3304,1110.133333,19,0,0.362947,0.121592,2.027109,0.001682,0.067492,-0.004014,0.997710
108,3304,1110.133333,20,0,0.375837,0.127467,2.159510,0.001724,0.057403,-0.003472,0.998344
108,3304,1110.133333,21,0,0.385119,0.135142,2.296524,0.000731,0.043196,-0.002741,0.999063
108,3304,1110.133333,22,0,0.383184,0.143077,2.409954,0.000278,0.027043,-0.001597,0.999633
108,3304,1110.133333,23,0,0.370514,0.149246,2.500227,0.000811,0.007521,-0.001095,0.999971
108,3304,1110.133333,24,0,0.344714,0.154235,2.591413,-0.000034,-0.017887,-0.000667,0.999840
108,3304,1110.133333,25,0,0.312416,0.159619,2.682004,-0.000054,-0.051638,0.000929,0.998665
108,3304,1110.133333,26,0,0.265884,0.165620,2.777017,0.000449,-0.097389,0.003123,0.995241
108,3304,1110.133333,27,0,0.176244,0.167616,2.912614,-0.001392,-0.164107,0.005811,0.986425
108,3304,1110.133333,28,0,0.053926,0.174874,3.061478,-0.002321,-0.234208,0.009014,0.972142
108,3304,1110.133333,29,0,-0.051766,0.178799,3.159704,-0.002318,-0.288890,0.011344,0.957292
108,3304,1110.133333,30,0,-0.217588,0.183723,3.276091,-0.002854,-0.359496,0.015538,0.933013
108,3304,1110.133333,31,0,-0.425462,0.191315,3.389879,-0.000834,-0.432375,0.020868,0.901452
108,3304,1110.133333,32,0,-0.651663,0.194907,3.469572,-0.001934,-0.505907,0.025337,0.862214
108,3304,1110.133333,33,0,-0.787970,0.197725,3.490456,-0.004317,-0.554044,0.028007,0.832005
108,3304,1110.133333,34,0,-0.937570,0.199082,3.490150,-0.005760,-0.611177,0.031359,0.790852
108,3304,1110.133333,35,0,-1.142424,0.197922,3.437821,-0.004851,-0.698280,0.035497,0.714927
108,3304,1110.133333,36,0,-1.313897,0.192081,3.345078,-0.006289,-0.774850,0.039623,0.630871
108,3304,1110.133333,37,0,-1.432492,0.185662,3.228046,-0.007101,-0.833334,0.041018,0.551200
108,3304,1110.133333,38,0,-1.507108,0.180123,3.119765,-0.007583,-0.875112,0.042463,0.481994
108,3304,1110.133333,39,0,-1.547873,0.176763,3.038627,-0.008052,-0.899849,0.043594,0.433943
108,3304,1110.133333,40,0,-1.575261,0.173726,2.965882,-0.008801,-0.919204,0.045057,0.391096
108,3304,1110.133333,41,0,-1.591525,0.170967,2.904830,-0.009256,-0.933433,0.045601,0.355721
108,3304,1110.133333,42,0,-1.604424,0.167606,2.845580,-0.009024,-0.943731,0.045935,0.327383
108,3304,1110.133333,43,0,-1.619258,0.165658,2.786044,-0.008777,-0.948496,0.046905,0.313174
108,3304,1110.133333,44,0,-1.632895,0.161651,2.717655,-0.008315,-0.952962,0.047508,0.299228
108,3304,1110.133333,45,0,-1.653927,0.157358,2.617906,-0.007780,-0.957156,0.047852,0.285486
108,3304,1110.133333,46,0,-1.670496,0.155448,2.550808,-0.007743,-0.960398,0.048283,0.274309
108,3304,1110.133333,47,0,-1.699134,0.152385,2.470973,-0.008229,-0.962942,0.048527,0.265178
108,3304,1110.133333,48,0,-1.717794,0.147519,2.364357,-0.008457,-0.973852,0.049335,0.221601
108,3304,1110.133333,49,0,-1.766676,0.145482,2.226681,-0.007806,-0.981525,0.049969,0.184528
108,3304,1110.133333,50,0,-1.821793,0.137783,2.083903,-0.007467,-0.985833,0.049105,0.160205
108,3304,1110.133333,51,0,-1.835525,0.129126,1.961911,-0.008041,-0.991388,0.049308,0.121052
108,3304,1110.133333,52,0,-1.839813,0.124833,1.862042,-0.008494,-0.994427,0.049366,0.092770
108,3304,1110.133333,53,0,-1.859702,0.119995,1.727943,-0.008481,-0.995363,0.050012,0.081726
108,3304,1110.133333,54,0,-1.881907,0.110053,1.563991,-0.008426,-0.995859,0.051311,0.074576
108,3304,1110.133333,55,0,-1.884356,0.103531,1.429673,-0.008089,-0.996956,0.051857,0.057661
108,3304,1110.133333,56,0,-1.891534,0.095047,1.326909,-0.008188,-0.997441,0.051831,0.048563
108,3304,1110.133333,57,0,-1.917096,0.091613,1.177328,-0.008692,-0.997464,0.053375,0.046268
108,3304,1110.133333,58,0,-1.923848,0.084567,1.032983,-0.007882,-0.997868,0.053976,0.035844
108,3304,1110.133333,59,0,-1.924016,0.077256,0.902283,-0.008139,-0.998164,0.054966,0.024093
108,3304,1110.133333,60,0,-1.925548,0.070795,0.768574,-0.008353,-0.998298,0.055905,0.014376
108,3304,1110.133333,61,0,-1.926318,0.063553,0.646591,-0.007775,-0.998320,0.056490,0.010247
108,3304,1110.133333,62,0,-1.924827,0.057213,0.525487,-0.007678,-0.998320,0.057377,0.002523
108,3304,1110.133333,63,0,-1.916882,0.047666,0.393845,0.008554,0.998210,-0.057671,0.013369
108,3304,1110.133333,64,0,-1.886522,0.040494,0.244963,0.007944,0.996994,-0.057638,0.051167
108,3304,1110.133333,65,0,-1.815922,0.033831,0.140497,0.007255,0.992666,-0.057696,0.105981
108,3304,1110.133333,66,0,-1.742773,0.026116,0.072030,0.007315,0.985254,-0.055987,0.161511
108,3304,1110.133333,67,0,-1.655773,0.023536,0.004596,0.007169,0.973580,-0.056037,0.221249
108,3304,1110.133333,68,0,-1.500160,0.015482,-0.098280,0.006794,0.947697,-0.055363,0.314259
108,3304,1110.133333,69,0,-1.099522,-0.019269,-0.310985,0.002933,0.867279,-0.045485,0.495732
108,3304,1110.133333,70,0,-0.667598,-0.027555,-0.343799,0.002816,0.764801,-0.038119,0.643132
108,3304,1110.133333,71,0,-0.381078,-0.022905,-0.310414,0.002611,0.675971,-0.032331,0.736214
108,3304,1110.133333,72,0,-0.188568,-0.017817,-0.228869,0.003365,0.584457,-0.028157,0.810929
108,3304,1110.133333,73,0,-0.009556,-0.011758,-0.075267,0.001573,0.468984,-0.022263,0.882925
108,3304,1110.133333,74,0,0.083626,-0.000908,0.090526,0.001041,0.353985,-0.018217,0.935073
108,3304,1110.133333,75,0,0.140007,0.019719,0.370510,-0.001406,0.190987,-0.010608,0.981534
108,3304,1110.133333,76,0,0.104663,0.076776,1.247556,-0.002593,-0.051522,0.003015,0.998664
108,3304,1110.133333,77,0,0.033861,0.080660,1.328074,-0.002753,-0.124018,0.006155,0.992257
108,3304,1110.133333,78,0,-0.064402,0.085277,1.411668,-0.003392,-0.203980,0.010499,0.978913
108,3304,1110.133333,79,0,-0.194081,0.089835,1.491939,-0.004145,-0.287906,0.015166,0.957530
108,3304,1110.133333,80,0,-0.308512,0.093240,1.529307,-0.005465,-0.360565,0.017953,0.932545
108,3304,1110.133333,81,0,-0.395613,0.096990,1.547029,-0.006071,-0.414733,0.020724,0.909687
108,3304,1110.133333,82,0,-0.476281,0.098424,1.555758,-0.006423,-0.461775,0.023314,0.886667
108,3304,1110.133333,83,0,-0.580143,0.100679,1.563101,-0.005812,-0.511308,0.026121,0.858981
108,3304,1110.133333,84,0,-0.710229,0.102608,1.555736,-0.005724,-0.570504,0.029481,0.820745
108,3304,1110.133333,85,0,-0.819740,0.102909,1.554102,-0.006226,-0.619158,0.031919,0.784593
108,3304,1110.133333,86,0,-0.903398,0.103885,1.554930,-0.006430,-0.647196,0.032853,0.761588
108,3304,1110.133333,87,0,-0.974635,0.106356,1.559261,-0.006352,-0.658949,0.033831,0.751400
108,3304,1110.133333,88,0,-1.063152,0.108622,1.564504,-0.006227,-0.667218,0.034282,0.744047
108,3304,1110.133333,89,0,-1.131503,0.110035,1.566338,-0.006037,-0.674128,0.034359,0.737790
108,3304,1110.133333,90,0,-1.209631,0.109437,1.566986,-0.006165,-0.682266,0.034318,0.730272
108,3304,1110.133333,91,0,-1.257249,0.109928,1.566366,-0.006151,-0.687533,0.034556,0.725305
108,3304,1110.133333,92,0,-1.305123,0.111346,1.564127,-0.005853,-0.692907,0.034734,0.720166
108,3304,1110.133333,93,0,-1.368317,0.111373,1.561511,-0.005973,-0.700369,0.034918,0.712901
108,3304,1110.133333,94,0,-1.436942,0.110103,1.555926,-0.005782,-0.708930,0.035978,0.704337
108,3304,1110.133333,95,0,-1.501601,0.111130,1.547603,-0.005763,-0.720210,0.037318,0.692727
108,3304,1110.133333,96,0,-1.558309,0.110667,1.529680,-0.005767,-0.739999,0.038833,0.671461
108,3304,1110.133333,97,0,-1.619059,0.109707,1.502070,-0.005473,-0.763333,0.040021,0.644741
108,3304,1110.133333,98,0,-1.722053,0.108430,1.438938,-0.006139,-0.802350,0.042220,0.595328
108,3304,1110.133333,99,0,-1.814669,0.106008,1.368837,-0.006547,-0.828963,0.043701,0.557555
108,3304,1110.133333,100,0,-1.867594,0.100713,1.277558,-0.006489,-0.861164,0.045649,0.506232
108,3304,1110.133333,101,0,-1.934775,0.094273,1.106650,-0.008028,-0.911098,0.049997,0.409067
108,3304,1110.133333,102,0,-1.962344,0.076952,0.884691,-0.008344,-0.960341,0.053057,0.273606
108,3304,1110.133333,103,0,-1.334375,0.001998,-0.141246,0.005054,0.904726,-0.051649,0.422820
109,3335,1111.166667,0,0,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,1.000000
109,3335,1111.166667,1,0,0.096951,0.020357,0.316867,-0.000409,0.046707,-0.002562,0.998905
109,3335,1111.166667,2,0,0.097311,0.021052,0.321929,-0.000377,0.046607,-0.002585,0.998910
109,3335,1111.166667,3,0,0.103793,0.025595,0.390901,-0.001757,0.051815,-0.002916,0.998651
109,3335,1111.166667,4,0,0.118775,0.033896,0.512014,-0.002884,0.059750,-0.003116,0.998204
109,3335,1111.166667,5,0,0.128613,0.040516,0.618690,-0.002686,0.057269,-0.002931,0.998351
109,3335,1111.166667,6,0,0.136926,0.044494,0.707802,-0.002447,0.057944,-0.003176,0.998312
109,3335,1111.166667,7,0,0.149500,0.051808,0.827601,-0.002343,0.059681,-0.003365,0.998209
109,3335,1111.166667,8,0,0.165625,0.059046,0.932677,-0.002010,0.061073,-0.003047,0.998127
109,3335,1111.166667,9,0,0.184142,0.066934,1.052657,-0.001430,0.061284,-0.003075,0.998115
109,3335,1111.166667,10,0,0.199234,0.074189,1.172465,-0.001837,0.062594,-0.003439,0.998031
109,3335,1111.166667,11,0,0.208895,0.078899,1.233237,-0.001335,0.062190,-0.003022,0.998059
109,3335,1111.166667,12,0,0.219249,0.080917,1.320337,-0.001416,0.061332,-0.002791,0.998112
109,3335,1111.166667,13,0,0.227733,0.086034,1.392270,-0.000784,0.056344,-0.002651,0.998408
109,3335,1111.166667,14,0,0.241892,0.093501,1.496611,-0.000145,0.051370,-0.002602,0.998676
109,3335,1111.166667,15,0,0.273119,0.100187,1.609171,0.000120,0.059937,-0.003475,0.998196
109,3335,1111.166667,16,0,0.296795,0.105129,1.707119,-0.000129,0.066633,-0.004057,0.997769
109,3335,1111.166667,17,0,0.322580,0.111076,1.813245,0.000361,0.070694,-0.004455,0.997488
109,3335,1111.166667,18,0,0.343048,0.114112,1.914192,0.000809,0.072535,-0.004322,0.997356
109,3335,1111.166667,19,0,0.362947,0.121592,2.027109,0.001682,0.067492,-0.004014,0.997710
109,3335,1111.166667,20,0,0.375837,0.127467,2.159510,0.001724,0.057403,-0.003472,0.998344
109,3335,1111.166667,21,0,0.385119,0.135142,2.296524,0.000731,0.043196,-0.002741,0.999063
109,3335,1111.166667,22,0,0.383184,0.143077,2.409954,0.000278,0.027043,-0.001597,0.999633
109,3335,1111.166667,23,0,0.370514,0.149246,2.500227,0.000811,0.007521,-0.001095,0.999971
109,3335,1111.166667,24,0,0.344714,0.154235,2.591413,-0.000034,-0.017887,-0.000667,0.999840
109,3335,1111.166667,25,0,0.312416,0.159619,2.682004,-0.000054,-0.051638,0.000929,0.998665
109,3335,1111.166667,26,0,0.265884,0.165620,2.777017,0.000449,-0.097389,0.003123,0.995241
109,3335,1111.166667,27,0,0.176244,0.167616,2.912614,-0.001392,-0.164107,0.005811,0.986425
109,3335,1111.166667,28,0,0.053926,0.174874,3.061478,-0.002321,-0.234208,0.009014,0.972142
109,3335,1111.166667,29,0,-0.051766,0.178799,3.159704,-0.002318,-0.288890,0.011344,0.957292
109,3335,1111.166667,30,0,-0.217588,0.183723,3.276091,-0.002854,-0.359496,0.015538,0.933013
109,3335,1111.166667,31,0,-0.425462,0.191315,3.389879,-0.000834,-0.432375,0.020868,0.901452
109,3335,1111.166667,32,0,-0.651663,0.194907,3.469572,-0.001934,-0.505907,0.025337,0.862214
109,3335,1111.166667,33,0,-0.787970,0.197725,3.490456,-0.004317,-0.554044,0.028007,0.832005
109,3335,1111.166667,34,0,-0.937570,0.199082,3.490150,-0.005760,-0.611177,0.031359,0.790852
109,3335,1111.166667,35,0,-1.142424,0.197922,3.437821,-0.004851,-0.698280,0.035497,0.714927
109,3335,1111.166667,36,0,-1.313897,0.192081,3.345078,-0.006289,-0.774850,0.039623,0.630871
109,3335,1111.166667,37,0,-1.432492,0.185662,3.228046,-0.007101,-0.833334,0.041018,0.551200
109,3335,1111.166667,38,0,-1.507108,0.180123,3.119765,-0.007583,-0.875112,0.042463,0.481994
109,3335,1111.166667,39,0,-1.547873,0.176763,3.038627,-0.008052,-0.899849,0.043594,0.433943
109,3335,1111.166667,40,0,-1.575261,0.173726,2.965882,-0.008801,-0.919204,0.045057,0.391096
