#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,3.115000,0.000000,0.000000,2.954667,3.068417,0.049250,9.520458
0.000000,0.000000,3.099958,0.000000,0.000000,3.464167,3.324292,0.049334,9.624792
0.000000,0.000000,3.054125,0.000000,0.000000,3.127125,2.956417,0.049166,10.337250
0.000000,0.000000,3.128334,0.000000,0.000000,3.065542,2.830708,0.050916,9.701000
0.000000,0.000000,2.965833,0.000000,0.000000,2.916084,2.777834,0.048833,9.355042
0.000000,0.000000,3.139375,0.000000,0.000000,3.112500,2.689708,0.049083,9.279333
0.000000,0.000000,2.972167,0.000000,0.000000,3.048084,3.226583,0.054750,9.267125
0.000000,0.000000,3.043667,0.000000,0.000000,3.103042,3.089750,0.053583,9.861125
0.000000,0.000000,3.314125,0.000000,0.000000,2.994541,2.968500,0.054291,10.017625
0.000000,0.000000,3.459416,0.000000,0.000000,3.165667,3.264791,0.053917,9.919958
0.000000,0.000000,3.262542,0.000000,0.000000,3.070167,2.805292,0.053959,10.223292
0.000000,0.000000,3.004750,0.000000,0.000000,2.971667,2.798333,0.054000,9.400917
0.000000,0.000000,2.976458,0.000000,0.000000,3.043375,2.978166,0.053625,9.262625
0.000000,0.000000,3.301500,0.000000,0.000000,3.156125,2.819833,0.049042,9.842417
0.000000,0.000000,3.007292,0.000000,0.000000,3.098542,2.685083,0.048917,9.414292
0.000000,0.000000,3.330000,0.000000,0.000000,3.006333,2.520833,0.049000,9.620750
0.000000,0.000000,3.060542,0.000000,0.000000,2.933625,2.862167,0.049625,9.106167
0.000000,0.000000,2.924834,0.000000,0.000000,2.598167,2.557708,0.052292,9.215916
0.000000,0.000000,3.150667,0.000000,0.000000,2.943292,2.942375,0.049584,8.803083
0.000000,0.000000,2.946125,0.000000,0.000000,2.778500,2.887875,0.049083,9.300583
0.000000,0.000000,2.959458,0.000000,0.000000,3.060917,2.877791,0.049000,9.130167
0.000000,0.000000,2.973709,0.000000,0.000000,2.960542,3.190000,0.048792,9.406167
0.000000,0.000000,3.106375,0.000000,0.000000,2.993875,2.974417,0.049583,9.740375
0.000000,0.000000,3.193667,0.000000,0.000000,2.895625,3.163458,0.049042,9.655208
0.000000,0.000000,3.648417,0.000000,0.000000,2.976834,3.108792,0.053875,10.212917
0.000000,0.000000,3.052458,0.000000,0.000000,2.830333,2.939000,0.465041,9.647209
0.000000,0.000000,3.432459,0.000000,0.000000,3.637750,3.455459,0.326959,10.130458
0.000000,0.000000,2.989875,0.000000,0.000000,3.376458,2.468042,0.035041,10.860000
0.000000,0.000000,2.454584,0.000000,0.000000,3.387833,2.487333,0.037792,8.728333
0.000000,0.000000,2.583667,0.000000,0.000000,3.056458,2.593417,0.039459,8.901084
0.000000,0.000000,2.720834,0.000000,0.000000,3.471667,2.752875,0.039333,8.825959
0.000000,0.000000,2.654667,0.000000,0.000000,3.357000,2.923458,0.039334,9.331917
0.000000,0.000000,2.877833,0.000000,0.000000,3.300041,2.779375,0.039958,9.627250
0.000000,0.000000,3.115084,0.000000,0.000000,3.027542,2.928458,0.043542,9.657625
0.000000,0.000000,3.166333,0.000000,0.000000,2.980250,2.728916,0.042750,9.618209
0.000000,0.000000,2.946125,0.000000,0.000000,3.314917,2.956750,0.397042,9.137459
0.000000,0.000000,2.981000,0.000000,0.000000,3.091416,2.200083,0.033750,10.096750
0.000000,0.000000,2.550709,0.000000,0.000000,3.342041,2.667292,0.036750,8.291958
0.000000,0.000000,2.641000,0.000000,0.000000,3.133583,2.307708,0.038833,9.086334
0.000000,0.000000,2.808167,0.000000,0.000000,3.154834,2.912708,0.039667,8.696167
0.000000,0.000000,2.713208,0.000000,0.000000,3.411333,2.778500,0.038833,9.210125
0.000000,0.000000,2.727000,0.000000,0.000000,3.263875,2.798875,0.038000,9.379500
0.000000,0.000000,2.924709,0.000000,0.000000,3.342542,2.573042,0.042333,9.450459
0.000000,0.000000,2.982167,0.000000,0.000000,3.445209,2.951666,0.041375,9.378000
0.000000,0.000000,3.029250,0.000000,0.000000,3.104208,2.572500,0.044208,9.853167
0.000000,0.000000,3.054583,0.000000,0.000000,3.532417,3.090500,0.041667,9.210125
0.000000,0.000000,3.177542,0.000000,0.000000,3.618292,2.787375,0.042583,10.291334
0.000000,0.000000,3.116791,0.000000,0.000000,3.176292,2.924375,0.042000,10.010958
0.000000,0.000000,2.892666,0.000000,0.000000,3.326250,2.668834,0.042375,9.463125
0.000000,0.000000,3.168917,0.000000,0.000000,3.372334,2.640166,0.042542,9.602042
