#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.691958,0.000000,0.000000,2.910875,2.921125,0.041541,8.664583
0.000000,0.000000,2.973125,0.000000,0.000000,2.809542,2.472208,0.042625,9.316417
0.000000,0.000000,3.096542,0.000000,0.000000,2.896625,2.928959,0.042541,8.889959
0.000000,0.000000,3.106042,0.000000,0.000000,2.664500,2.357542,0.042417,9.444583
0.000000,0.000000,3.001208,0.000000,0.000000,2.716375,2.723750,0.468417,8.492875
0.000000,0.000000,3.389833,0.000000,0.000000,2.622125,2.461250,0.035583,9.791250
0.000000,0.000000,2.582792,0.000000,0.000000,2.777250,2.543959,0.033791,8.039458
0.000000,0.000000,2.938708,0.000000,0.000000,2.805458,2.295416,0.035375,8.699958
0.000000,0.000000,2.567875,0.000000,0.000000,2.810084,2.780833,0.038000,8.138959
0.000000,0.000000,2.750958,0.000000,0.000000,2.912375,2.847500,0.038458,8.816458
0.000000,0.000000,2.856125,0.000000,0.000000,2.655541,2.768167,0.039584,9.115083
0.000000,0.000000,2.848750,0.000000,0.000000,2.862625,3.084250,0.041125,8.739292
0.000000,0.000000,2.961958,0.000000,0.000000,3.238166,2.586833,0.041708,9.376166
0.000000,0.000000,2.942208,0.000000,0.000000,3.085417,2.609208,0.041083,9.281584
0.000000,0.000000,3.247041,0.000000,0.000000,2.742083,2.665916,0.041708,9.450125
0.000000,0.000000,2.989833,0.000000,0.000000,2.821833,2.957083,0.041167,8.891125
0.000000,0.000000,2.895708,0.000000,0.000000,3.274458,2.753958,0.041625,9.131708
0.000000,0.000000,3.110417,0.000000,0.000000,2.972292,2.797209,0.047209,9.671125
0.000000,0.000000,3.103667,0.000000,0.000000,3.044125,2.826375,0.046167,9.384416
0.000000,0.000000,3.428042,0.000000,0.000000,2.879834,3.328375,0.041833,9.829416
0.000000,0.000000,2.931666,0.000000,0.000000,3.247667,3.188084,0.046583,9.647458
0.000000,0.000000,3.104500,0.000000,0.000000,2.772583,3.158958,0.045167,10.026500
0.000000,0.000000,3.405167,0.000000,0.000000,3.275417,2.615000,0.045834,9.888709
0.000000,0.000000,3.440291,0.000000,0.000000,2.911917,2.620458,0.045542,9.795834
0.000000,0.000000,3.376292,0.000000,0.000000,2.859083,2.837792,0.046584,9.453958
0.000000,0.000000,3.263834,0.000000,0.000000,2.793166,2.707625,0.045584,9.499208
0.000000,0.000000,3.441667,0.000000,0.000000,2.843500,2.842208,0.046208,9.487333
0.000000,0.000000,3.378375,0.000000,0.000000,2.973041,2.737250,0.045500,9.613042
0.000000,0.000000,3.275375,0.000000,0.000000,2.894416,2.625958,0.046334,9.538500
0.000000,0.000000,3.406459,0.000000,0.000000,2.698666,2.659792,0.434916,9.510333
0.000000,0.000000,3.155459,0.000000,0.000000,2.509416,2.375542,0.035167,9.458000
0.000000,0.000000,2.752500,0.000000,0.000000,2.526958,2.399084,0.036500,8.019917
0.000000,0.000000,2.345584,0.000000,0.000000,2.518250,2.977625,0.038625,7.705417
0.000000,0.000000,2.742083,0.000000,0.000000,2.881958,2.572958,0.038833,8.663125
0.000000,0.000000,2.707750,0.000000,0.000000,2.894875,2.712000,0.041916,8.641167
0.000000,0.000000,2.926375,0.000000,0.000000,3.227334,3.208542,0.041458,9.033959
0.000000,0.000000,3.105625,0.000000,0.000000,2.879959,2.286625,0.042333,10.062375
0.000000,0.000000,3.083541,0.000000,0.000000,2.949458,2.796417,0.041667,8.771334
0.000000,0.000000,3.089208,0.000000,0.000000,2.911000,2.650125,0.041750,9.349459
0.000000,0.000000,3.101250,0.000000,0.000000,2.740125,2.731334,0.041000,9.198250
0.000000,0.000000,2.901416,0.000000,0.000000,2.960667,2.808792,0.049458,8.863625
0.000000,0.000000,3.222333,0.000000,0.000000,2.825542,2.610875,0.044083,9.490625
0.000000,0.000000,3.153750,0.000000,0.000000,2.807042,2.854792,0.045125,9.035667
0.000000,0.000000,3.230584,0.000000,0.000000,2.816250,3.127167,0.046667,9.424875
0.000000,0.000000,3.179916,0.000000,0.000000,3.211917,2.748834,0.041791,9.672667
0.000000,0.000000,2.967667,0.000000,0.000000,2.921458,2.792833,0.043334,9.451625
0.000000,0.000000,3.368208,0.000000,0.000000,2.760208,2.773875,0.042000,9.606916
