frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
193,1006.433333,16.694208,2,0,0.010042,16.704250
194,1006.466667,17.168125,2,0,0.009375,17.177500
195,1006.500000,16.517875,2,0,0.018958,16.536833
196,1006.533333,16.611667,2,0,0.015417,16.627084
197,1006.566667,17.091042,2,0,0.011250,17.102292
198,1006.600000,16.946667,2,0,0.017333,16.964000
199,1006.633333,16.709542,2,0,0.018333,16.727875
200,1006.666667,16.539458,2,0,0.017584,16.557042
201,1006.700000,16.739625,2,0,0.016667,16.756292
202,1006.733333,16.497542,2,0,0.021042,16.518584
203,1006.766667,16.633416,2,0,0.022000,16.655416
204,1006.800000,16.438792,2,0,0.026291,16.465083
205,1006.833333,16.867583,2,0,0.014042,16.881625
206,1006.866667,16.591833,2,0,0.010375,16.602208
207,1006.900000,15.721250,2,0,0.017208,15.738458
208,1006.933333,16.387542,2,0,0.014375,16.401917
209,1006.966667,16.062541,2,0,0.016792,16.079333
210,1007.000000,16.218291,2,0,0.014042,16.232333
211,1007.033333,16.335208,2,0,0.024959,16.360167
212,1007.066667,15.125584,2,0,0.012833,15.138417
213,1007.100000,15.092250,2,0,0.016125,15.108375
214,1007.133333,15.764209,2,0,0.033750,15.797959
215,1007.166667,16.023459,2,0,0.015916,16.039375
216,1007.200000,15.697417,2,0,0.011042,15.708459
217,1007.233333,16.258292,2,0,0.020166,16.278458
218,1007.266667,15.948625,2,0,0.028791,15.977416
219,1007.300000,15.768208,2,0,0.016667,15.784875
220,1007.333333,15.843583,2,0,0.010917,15.854500
221,1007.366667,15.763042,2,0,0.018000,15.781042
222,1007.400000,15.970209,2,0,0.019750,15.989959
223,1007.433333,16.225459,2,0,0.016125,16.241584
224,1007.466667,16.006083,2,0,0.009834,16.015917
225,1007.500000,15.788292,2,0,0.052917,15.841209
226,1007.533333,15.703417,2,0,0.014000,15.717417
227,1007.566667,16.148875,2,0,0.011625,16.160500
228,1007.600000,15.734833,2,0,0.017958,15.752791
229,1007.633333,15.755958,2,0,0.014792,15.770750
230,1007.666667,15.673583,2,0,0.026250,15.699833
231,1007.700000,15.581209,2,0,0.071416,15.652625
232,1007.733333,15.953167,2,0,0.019875,15.973042
233,1007.766667,15.550583,2,0,0.030958,15.581541
234,1007.800000,15.825875,2,0,0.014584,15.840459
235,1007.833333,15.496209,2,0,0.013416,15.509625
236,1007.866667,16.038417,2,0,0.028041,16.066458
237,1007.900000,15.669375,2,0,0.021375,15.690750
238,1007.933333,15.641500,2,0,0.028750,15.670250
239,1007.966667,15.754208,2,0,0.012583,15.766791
240,1008.000000,15.572583,2,0,0.015833,15.588416
241,1008.033333,15.691709,2,0,0.029916,15.721625
242,1008.066667,14.052125,2,0,0.027208,14.079333
243,1008.100000,14.476042,2,0,0.026291,14.502333
244,1008.133333,14.834042,2,0,0.020833,14.854875
245,1008.166667,14.952958,2,0,0.025208,14.978166
246,1008.200000,13.485583,2,0,0.009542,13.495125
247,1008.233333,13.931750,2,0,0.017875,13.949625
248,1008.266667,14.769500,2,0,0.013625,14.783125
249,1008.300000,14.932458,2,0,0.014000,14.946458
250,1008.333333,15.442291,2,0,0.014959,15.457250
251,1008.366667,20.209584,2,0,0.027166,20.236750
252,1008.400000,18.963625,2,0,0.011500,18.975125
253,1008.433333,18.830666,2,0,0.011792,18.842458
254,1008.466667,17.870709,2,0,0.009541,17.880250
255,1008.500000,18.977791,2,0,0.013084,18.990875
256,1008.533333,18.939625,2,0,0.011083,18.950708
257,1008.566667,19.054792,2,0,0.020166,19.074958
258,1008.600000,18.643541,2,0,0.030334,18.673875
259,1008.633333,18.121208,2,0,0.014667,18.135875
260,1008.666667,18.736458,2,0,0.019250,18.755708
261,1008.700000,18.295500,2,0,0.013334,18.308834
262,1008.733333,17.871875,2,0,0.012708,17.884583
263,1008.766667,17.526584,2,0,0.029833,17.556417
264,1008.800000,17.491292,2,0,0.010250,17.501542
265,1008.833333,17.989125,2,0,0.018625,18.007750
266,1008.866667,17.961667,2,0,0.029750,17.991417
267,1008.900000,18.201041,2,0,0.032209,18.233250
268,1008.933333,17.875250,2,0,0.024750,17.900000
269,1008.966667,18.050709,2,0,0.016291,18.067000
270,1009.000000,17.597584,2,0,0.010750,17.608334
271,1009.033333,18.040208,2,0,0.009542,18.049750
272,1009.066667,17.195500,2,0,0.026167,17.221667
273,1009.100000,16.346541,2,0,0.018250,16.364791
274,1009.133333,16.550417,2,0,0.021583,16.572000
275,1009.166667,16.843833,2,0,0.024500,16.868333
276,1009.200000,17.391625,2,0,0.018666,17.410291
277,1009.233333,16.752750,2,0,0.011541,16.764291
278,1009.266667,17.586334,2,0,0.032291,17.618625
279,1009.300000,16.844667,2,0,0.019583,16.864250
