snapshot,frame,stamp,kf_id,culled,w_kf_tx,w_kf_ty,w_kf_tz,w_kf_qx,w_kf_qy,w_kf_qz,w_kf_qw
159,4816,1160.533333,106,0,-1.655276,0.031551,0.021418,0.002048,0.952895,-0.062613,0.296761
159,4816,1160.533333,107,0,-1.497320,0.024976,-0.071675,0.001591,0.925949,-0.060552,0.372760
159,4816,1160.533333,108,0,-1.370964,0.006410,-0.140663,0.001321,0.901996,-0.056850,0.427983
159,4816,1160.533333,109,0,-1.239459,0.004253,-0.226764,0.001350,0.877796,-0.054206,0.475955
159,4816,1160.533333,110,0,-1.068162,-0.002722,-0.306600,0.000922,0.844480,-0.050394,0.533210
159,4816,1160.533333,111,0,-0.922909,-0.008744,-0.345334,0.001387,0.816797,-0.047358,0.574976
159,4816,1160.533333,112,0,-0.758333,-0.009686,-0.362598,0.002475,0.785646,-0.044798,0.617047
159,4816,1160.533333,113,0,-0.621826,-0.008271,-0.356327,0.002746,0.746769,-0.041414,0.663787
159,4816,1160.533333,114,0,-0.465324,-0.004118,-0.333018,0.003829,0.700229,-0.037775,0.712907
159,4816,1160.533333,115,0,-0.323691,-0.004422,-0.299109,0.003603,0.655955,-0.034345,0.754010
159,4816,1160.533333,116,0,-0.204402,-0.002161,-0.256756,0.004562,0.612588,-0.031270,0.789770
159,4816,1160.533333,117,0,-0.092361,0.002526,-0.168472,0.005125,0.550613,-0.026254,0.834332
159,4816,1160.533333,118,0,-0.003842,0.007970,-0.010324,0.003719,0.462009,-0.022660,0.886578
159,4816,1160.533333,119,0,0.045951,0.001744,0.159242,-0.000419,0.372654,-0.019439,0.927767
159,4816,1160.533333,120,0,0.083378,0.017207,0.315694,-0.000820,0.292749,-0.015762,0.956059
159,4816,1160.533333,121,0,0.096223,0.029118,0.480257,-0.000993,0.208635,-0.010347,0.977938
159,4816,1160.533333,122,0,0.126224,0.042651,0.618208,0.000382,0.162530,-0.007927,0.986672
159,4816,1160.533333,123,0,0.149342,0.061378,0.818608,0.001683,0.098982,-0.004442,0.995078
159,4816,1160.533333,124,0,0.172887,0.073643,0.975090,0.002545,0.073071,-0.002632,0.997320
159,4816,1160.533333,125,0,0.194521,0.080431,1.143001,0.001927,0.063354,-0.002133,0.997987
159,4816,1160.533333,126,0,0.197778,0.091695,1.305942,0.001328,0.049788,0.003984,0.998751
159,4816,1160.533333,127,0,0.207783,0.097000,1.435088,0.001893,0.050448,0.003475,0.998719
159,4816,1160.533333,128,0,0.234975,0.129562,1.575899,0.005935,0.062359,0.003140,0.998031
159,4816,1160.533333,129,0,0.243910,0.137809,1.690035,0.006310,0.054252,0.003139,0.998502
159,4816,1160.533333,130,0,0.248028,0.144087,1.801793,0.006017,0.046448,0.002776,0.998899
159,4816,1160.533333,131,0,0.245109,0.164793,1.918090,0.012271,0.069421,-0.004721,0.997501
159,4816,1160.533333,132,0,0.276840,0.168091,2.059690,0.013198,0.080960,-0.003305,0.996625
159,4816,1160.533333,133,0,0.299852,0.173696,2.189877,0.013844,0.085749,-0.003267,0.996215
159,4816,1160.533333,134,0,0.300360,0.172822,2.343410,0.011611,0.067835,-0.001420,0.997628
159,4816,1160.533333,135,0,0.271932,0.178186,2.485402,0.010860,0.041511,0.000968,0.999079
159,4816,1160.533333,136,0,0.238000,0.177792,2.598361,0.009422,0.011974,0.003043,0.999879
159,4816,1160.533333,137,0,0.190563,0.183575,2.720628,0.009312,-0.035838,0.004970,0.999302
159,4816,1160.533333,138,0,0.117385,0.190923,2.859244,0.009343,-0.101008,0.008775,0.994803
159,4816,1160.533333,139,0,0.060043,0.194749,2.949900,0.008921,-0.139664,0.009625,0.990112
159,4816,1160.533333,140,0,-0.026940,0.198819,3.079156,0.008537,-0.197147,0.013266,0.980247
159,4816,1160.533333,141,0,-0.120543,0.207600,3.202119,0.009061,-0.256689,0.015809,0.966322
159,4816,1160.533333,142,0,-0.343216,0.211619,3.363306,0.009663,-0.363720,0.022349,0.931190
159,4816,1160.533333,143,0,-0.482527,0.217874,3.427953,0.011672,-0.428010,0.026380,0.903313
159,4816,1160.533333,144,0,-0.710259,0.215713,3.484217,0.009440,-0.535074,0.032979,0.844109
159,4816,1160.533333,145,0,-0.887307,0.212856,3.484590,0.007417,-0.608834,0.036699,0.792414
159,4816,1160.533333,146,0,-1.062838,0.210991,3.446374,0.008619,-0.677759,0.040067,0.734141
159,4816,1160.533333,147,0,-1.224756,0.203716,3.370128,0.006302,-0.746061,0.043476,0.664427
159,4816,1160.533333,148,0,-1.362463,0.200279,3.254842,0.004823,-0.807992,0.046221,0.587358
159,4816,1160.533333,149,0,-1.460475,0.193290,3.104122,-0.003967,0.866525,-0.048198,-0.496785
159,4816,1160.533333,150,0,-1.533006,0.183214,2.931750,-0.002690,0.915063,-0.050012,-0.400188
159,4816,1160.533333,151,0,-1.627998,0.176218,2.823259,-0.001988,0.927319,-0.051471,-0.370710
159,4816,1160.533333,152,0,-1.737627,0.165338,2.652800,-0.002619,0.947078,-0.052356,-0.316695
159,4816,1160.533333,153,0,-1.809706,0.158102,2.487698,-0.000998,0.961699,-0.053986,-0.268739
159,4816,1160.533333,154,0,-1.855441,0.154180,2.342428,-0.000574,0.970870,-0.054589,-0.233304
159,4816,1160.533333,155,0,-1.866326,0.145661,2.181990,-0.000857,0.985216,-0.053320,-0.162805
159,4816,1160.533333,156,0,-1.895164,0.165775,2.001606,-0.000353,0.995503,-0.055636,-0.076672
159,4816,1160.533333,157,0,-1.800359,0.115677,1.862431,-0.001542,0.998869,-0.046857,-0.007954
159,4816,1160.533333,158,0,-1.798995,0.172778,1.730202,0.000477,0.993840,-0.063147,0.091077
159,4816,1160.533333,159,0,-1.616133,0.110595,1.584358,-0.000610,0.974490,-0.054234,0.217780
159,4816,1160.533333,160,0,-1.478840,0.142473,1.515069,0.008393,0.952188,-0.053489,0.300676
160,4843,1161.433333,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
160,4843,1161.433333,4,0,0.088784,0.007966,0.136913,-0.000056,0.063326,-0.003738,0.997986
160,4843,1161.433333,5,0,0.104737,0.022554,0.282955,0.000712,0.043600,-0.002485,0.999046
160,4843,1161.433333,6,0,0.115490,0.027828,0.442107,-0.002194,0.053520,-0.001929,0.998563
160,4843,1161.433333,7,0,0.134630,0.044707,0.587378,0.001373,0.055825,-0.002263,0.998437
160,4843,1161.433333,8,0,0.150133,0.053647,0.737373,0.001038,0.054727,-0.002262,0.998498
160,4843,1161.433333,9,0,0.168166,0.064630,0.885997,0.001758,0.055546,-0.002143,0.998452
160,4843,1161.433333,10,0,0.190915,0.076606,1.038573,0.002648,0.057403,-0.001795,0.998346
160,4843,1161.433333,11,0,0.214370,0.085234,1.198628,0.002135,0.056124,-0.001162,0.998421
160,4843,1161.433333,12,0,0.207600,0.092347,1.310495,0.001165,0.045612,0.003975,0.998951
160,4843,1161.433333,13,0,0.215356,0.099071,1.465186,0.002360,0.037661,0.004243,0.999279
160,4843,1161.433333,14,0,0.235193,0.116172,1.608310,0.002953,0.045096,0.003717,0.998971
160,4843,1161.433333,15,0,0.273886,0.140891,1.745063,0.006592,0.051793,0.002973,0.998632
160,4843,1161.433333,16,0,0.295710,0.148700,1.880636,0.006858,0.057873,0.002535,0.998297
160,4843,1161.433333,17,0,0.303779,0.165329,2.013772,0.012985,0.070550,-0.004222,0.997415
160,4843,1161.433333,18,0,0.320968,0.171223,2.135524,0.013384,0.063154,-0.002273,0.997912
160,4843,1161.433333,19,0,0.333083,0.168501,2.275857,0.011436,0.049620,-0.001231,0.998702
160,4843,1161.433333,20,0,0.339644,0.174412,2.402547,0.011119,0.032788,0.000861,0.999400
160,4843,1161.433333,21,0,0.317819,0.179660,2.540618,0.010871,0.006958,0.001847,0.999915
160,4843,1161.433333,22,0,0.276377,0.182707,2.678293,0.009390,-0.033147,0.003309,0.999401
160,4843,1161.433333,23,0,0.216513,0.188643,2.795374,0.010100,-0.087035,0.006548,0.996132
160,4843,1161.433333,24,0,0.144773,0.195289,2.910638,0.009759,-0.141337,0.009409,0.989869
160,4843,1161.433333,25,0,0.007934,0.199800,3.078122,0.008371,-0.218993,0.013428,0.975598
160,4843,1161.433333,26,0,-0.143069,0.207793,3.226498,0.009241,-0.299768,0.017213,0.953812
160,4843,1161.433333,27,0,-0.267809,0.209624,3.314910,0.008174,-0.349049,0.020311,0.936849
160,4843,1161.433333,28,0,-0.479823,0.215375,3.431375,0.011053,-0.425219,0.026581,0.904633
160,4843,1161.433333,29,0,-0.606535,0.218731,3.482399,0.010508,-0.465133,0.029560,0.884685
160,4843,1161.433333,30,0,-0.743290,0.217868,3.522419,0.010495,-0.511491,0.032238,0.858620
160,4843,1161.433333,31,0,-0.886667,0.219544,3.541442,0.008088,-0.560389,0.034896,0.827455
160,4843,1161.433333,32,0,-1.016614,0.218413,3.539673,0.007236,-0.612826,0.038330,0.789255
160,4843,1161.433333,33,0,-1.189221,0.213750,3.493388,0.007654,-0.688541,0.041244,0.723984
160,4843,1161.433333,34,0,-1.312424,0.207230,3.441803,0.005840,-0.738395,0.043531,0.672937
160,4843,1161.433333,35,0,-1.465021,0.203765,3.320088,0.005488,-0.810254,0.046127,0.584235
160,4843,1161.433333,36,0,-1.549216,0.196391,3.216973,0.003949,-0.854957,0.047703,0.516486
160,4843,1161.433333,37,0,-1.638036,0.189468,3.040641,-0.003116,0.910998,-0.050110,-0.409344
160,4843,1161.433333,38,0,-1.674747,0.180347,2.905240,-0.001875,0.941996,-0.051060,-0.331711
160,4843,1161.433333,40,0,-1.732281,0.165988,2.626296,-0.002617,0.960302,-0.053242,-0.273821
160,4843,1161.433333,41,0,-1.775949,0.156534,2.496165,-0.001086,0.965623,-0.053458,-0.254388
160,4843,1161.433333,42,0,-1.824518,0.151639,2.287658,-0.000956,0.982671,-0.054703,-0.177101
160,4843,1161.433333,43,0,-1.884874,0.143048,2.143360,0.000272,0.986804,-0.055366,-0.152157
160,4843,1161.433333,44,0,-1.928605,0.148879,1.988005,0.000121,0.992371,-0.053454,-0.111093
160,4843,1161.433333,45,0,-1.958587,0.153426,1.833871,-0.000214,0.996067,-0.055186,-0.069312
160,4843,1161.433333,46,0,-1.936444,0.113902,1.646271,-0.002102,0.996537,-0.050476,-0.066040
160,4843,1161.433333,47,0,-1.972428,0.136781,1.489950,0.000007,0.997147,-0.055529,-0.051127
160,4843,1161.433333,48,0,-2.005030,0.143502,1.304325,0.001684,0.997497,-0.067846,-0.019853
160,4843,1161.433333,49,0,-2.014184,0.117791,1.182985,0.005444,0.997880,-0.062090,-0.018710
160,4843,1161.433333,50,0,-2.014029,0.094301,1.054544,0.008248,0.998519,-0.052447,-0.011858
160,4843,1161.433333,51,0,-1.996579,0.092418,0.889905,-0.000416,0.997811,-0.066126,-0.000396
160,4843,1161.433333,52,0,-1.994588,0.085636,0.766154,0.001295,0.997756,-0.066362,0.008810
160,4843,1161.433333,54,0,-1.985064,0.074373,0.560950,0.001274,0.997505,-0.068593,0.016665
160,4843,1161.433333,55,0,-1.975950,0.063649,0.429619,0.002883,0.997220,-0.068959,0.028087
160,4843,1161.433333,56,0,-1.953951,0.057179,0.297601,0.003258,0.996208,-0.069326,0.052469
160,4843,1161.433333,57,0,-1.911679,0.045471,0.176033,0.002894,0.993960,-0.068413,0.085758
160,4843,1161.433333,58,0,-1.836326,0.038684,0.098236,0.002577,0.988343,-0.066879,0.136742
160,4843,1161.433333,59,0,-1.738581,0.033588,0.020103,0.002234,0.977094,-0.064990,0.202630
160,4843,1161.433333,60,0,-1.617187,0.025891,-0.057669,0.002354,0.957681,-0.063505,0.280729
160,4843,1161.433333,61,0,-1.486443,0.018765,-0.142553,0.002501,0.935705,-0.061614,0.347353
160,4843,1161.433333,62,0,-1.367562,0.011092,-0.218260,0.001610,0.913253,-0.058863,0.403116
160,4843,1161.433333,63,0,-1.253042,-0.007097,-0.277021,0.000283,0.887737,-0.054395,0.457125
160,4843,1161.433333,64,0,-1.117867,-0.007123,-0.333114,0.000509,0.862802,-0.051352,0.502927
160,4843,1161.433333,65,0,-0.999574,-0.008128,-0.335243,0.000452,0.830737,-0.049208,0.554486
160,4843,1161.433333,66,0,-0.857646,-0.009596,-0.326197,0.000833,0.791256,-0.045775,0.609769
160,4843,1161.433333,67,0,-0.711859,-0.006352,-0.340840,0.002429,0.771323,-0.043847,0.634927
160,4843,1161.433333,68,0,-0.572484,-0.007758,-0.338786,0.003091,0.736484,-0.040863,0.675213
160,4843,1161.433333,69,0,-0.416747,-0.004504,-0.316369,0.002698,0.689997,-0.037267,0.722847
160,4843,1161.433333,70,0,-0.303258,-0.003722,-0.281585,0.003563,0.644310,-0.033767,0.764011
160,4843,1161.433333,71,0,-0.175508,0.000183,-0.220635,0.004743,0.581187,-0.029565,0.813219
160,4843,1161.433333,72,0,-0.080503,0.003028,-0.154625,0.004725,0.527180,-0.025282,0.849364
160,4843,1161.433333,73,0,0.007780,0.005590,-0.061973,0.004323,0.464074,-0.022631,0.885496
160,4843,1161.433333,74,0,0.070442,-0.006103,0.045347,0.000392,0.391818,-0.020572,0.919813
160,4843,1161.433333,75,0,0.118290,0.003815,0.179903,0.000343,0.299363,-0.015368,0.954016
160,4843,1161.433333,76,0,0.141091,0.017998,0.321437,-0.000471,0.215513,-0.011515,0.976433
160,4843,1161.433333,77,0,0.151084,0.032127,0.467094,-0.001642,0.144820,-0.007720,0.989427
160,4843,1161.433333,78,0,0.155663,0.049671,0.625051,0.001332,0.075496,-0.003716,0.997138
160,4843,1161.433333,79,0,0.163676,0.058747,0.758794,0.001065,0.052488,-0.002008,0.998619
160,4843,1161.433333,80,0,0.167280,0.070095,0.926771,0.002322,0.032769,-0.000469,0.999460
160,4843,1161.433333,81,0,0.170384,0.079972,1.071208,0.002565,0.013528,0.000812,0.999905
160,4843,1161.433333,82,0,0.136330,0.083357,1.190511,0.000261,-0.017720,0.007041,0.999818
160,4843,1161.433333,83,0,0.008735,0.087147,1.319648,0.000969,-0.127386,0.012342,0.991776
160,4843,1161.433333,84,0,-0.146537,0.096979,1.427255,0.001894,-0.216616,0.011256,0.976190
160,4843,1161.433333,85,0,-0.330418,0.145459,1.544201,0.006894,-0.343418,0.024305,0.938843
160,4843,1161.433333,86,0,-0.517436,0.144368,1.572782,0.004631,-0.460566,0.028936,0.887141
160,4843,1161.433333,87,0,-0.671911,0.144960,1.571821,0.005009,-0.532324,0.032145,0.845916
160,4843,1161.433333,88,0,-0.839346,0.148478,1.557527,0.004993,-0.609557,0.037053,0.791860
160,4843,1161.433333,89,0,-0.957897,0.144048,1.550795,0.003910,-0.653633,0.038085,0.755843
160,4843,1161.433333,90,0,-1.124989,0.142404,1.554389,0.003209,-0.676565,0.040006,0.735288
160,4843,1161.433333,91,0,-1.245058,0.142562,1.550266,0.002774,-0.688069,0.041180,0.724470
160,4843,1161.433333,92,0,-1.365262,0.142018,1.546239,0.002454,-0.700662,0.042482,0.712223
160,4843,1161.433333,93,0,-1.490636,0.141981,1.531922,0.003257,-0.714390,0.044873,0.698300
160,4843,1161.433333,94,0,-1.646480,0.136004,1.484230,0.003263,-0.756038,0.048736,0.652703
160,4843,1161.433333,95,0,-1.830402,0.120308,1.448022,-0.002498,-0.820110,0.050026,0.570010
160,4843,1161.433333,96,0,-1.898266,0.092575,1.306505,0.004375,-0.859921,0.043721,0.508533
160,4843,1161.433333,97,0,-1.982439,0.103458,1.146151,-0.000927,0.901454,-0.053721,-0.429529
160,4843,1161.433333,98,0,-2.041088,0.090704,0.992184,0.009079,0.945599,-0.050008,-0.321339
160,4843,1161.433333,99,0,-2.047607,0.092391,0.837448,0.004413,0.972389,-0.066079,-0.223772
160,4843,1161.433333,100,0,-2.036711,0.086577,0.726130,0.003342,0.989388,-0.067840,-0.128445
160,4843,1161.433333,101,0,-2.022106,0.075268,0.588463,0.003393,0.996222,-0.068508,-0.053263
160,4843,1161.433333,102,0,-1.991757,0.066527,0.451467,0.002525,0.997415,-0.068987,0.019965
160,4843,1161.433333,103,0,-1.948075,0.057313,0.332582,0.002855,0.993867,-0.068381,0.086863
160,4843,1161.433333,104,0,-1.879783,0.045502,0.220220,0.002695,0.986165,-0.066086,0.151998
160,4843,1161.433333,105,0,-1.772039,0.040336,0.120043,0.001479,0.970110,-0.063988,0.234073
160,4843,1161.433333,106,0,-1.655276,0.031551,0.021418,0.002048,0.952895,-0.062613,0.296761
160,4843,1161.433333,107,0,-1.497320,0.024976,-0.071675,0.001591,0.925949,-0.060552,0.372760
160,4843,1161.433333,108,0,-1.370964,0.006410,-0.140663,0.001321,0.901996,-0.056850,0.427983
160,4843,1161.433333,109,0,-1.239459,0.004253,-0.226764,0.001350,0.877796,-0.054206,0.475955
160,4843,1161.433333,110,0,-1.068162,-0.002722,-0.306600,0.000922,0.844480,-0.050394,0.533210
160,4843,1161.433333,111,0,-0.922909,-0.008744,-0.345334,0.001387,0.816797,-0.047358,0.574976
160,4843,1161.433333,112,0,-0.758333,-0.009686,-0.362598,0.002475,0.785646,-0.044798,0.617047
160,4843,1161.433333,113,0,-0.621826,-0.008271,-0.356327,0.002746,0.746769,-0.041414,0.663787
160,4843,1161.433333,114,0,-0.465324,-0.004118,-0.333018,0.003829,0.700229,-0.037775,0.712907
160,4843,1161.433333,115,0,-0.323691,-0.004422,-0.299109,0.003603,0.655955,-0.034345,0.754010
160,4843,1161.433333,116,0,-0.204402,-0.002161,-0.256756,0.004562,0.612588,-0.031270,0.789770
160,4843,1161.433333,117,0,-0.092361,0.002526,-0.168472,0.005125,0.550613,-0.026254,0.834332
160,4843,1161.433333,118,0,-0.003842,0.007970,-0.010324,0.003719,0.462009,-0.022660,0.886578
160,4843,1161.433333,119,0,0.045951,0.001744,0.159242,-0.000419,0.372654,-0.019439,0.927767
160,4843,1161.433333,120,0,0.083378,0.017207,0.315694,-0.000820,0.292749,-0.015762,0.956059
160,4843,1161.433333,121,0,0.096223,0.029118,0.480257,-0.000993,0.208635,-0.010347,0.977938
160,4843,1161.433333,122,0,0.126224,0.042651,0.618208,0.000382,0.162530,-0.007927,0.986672
160,4843,1161.433333,123,0,0.149342,0.061378,0.818608,0.001683,0.098982,-0.004442,0.995078
160,4843,1161.433333,124,0,0.172887,0.073643,0.975090,0.002545,0.073071,-0.002632,0.997320
160,4843,1161.433333,125,0,0.194521,0.080431,1.143001,0.001927,0.063354,-0.002133,0.997987
160,4843,1161.433333,126,0,0.197778,0.091695,1.305942,0.001328,0.049788,0.003984,0.998751
160,4843,1161.433333,127,0,0.207783,0.097000,1.435088,0.001893,0.050448,0.003475,0.998719
160,4843,1161.433333,128,0,0.234975,0.129562,1.575899,0.005935,0.062359,0.003140,0.998031
160,4843,1161.433333,129,0,0.243910,0.137809,1.690035,0.006310,0.054252,0.003139,0.998502
160,4843,1161.433333,130,0,0.248028,0.144087,1.801793,0.006017,0.046448,0.002776,0.998899
160,4843,1161.433333,131,0,0.245109,0.164793,1.918090,0.012271,0.069421,-0.004721,0.997501
160,4843,1161.433333,132,0,0.276840,0.168091,2.059690,0.013198,0.080960,-0.003305,0.996625
160,4843,1161.433333,133,0,0.299852,0.173696,2.189877,0.013844,0.085749,-0.003267,0.996215
160,4843,1161.433333,134,0,0.300360,0.172822,2.343410,0.011611,0.067835,-0.001420,0.997628
160,4843,1161.433333,135,0,0.271932,0.178186,2.485402,0.010860,0.041511,0.000968,0.999079
160,4843,1161.433333,136,0,0.238000,0.177792,2.598361,0.009422,0.011974,0.003043,0.999879
160,4843,1161.433333,137,0,0.190563,0.183575,2.720628,0.009312,-0.035838,0.004970,0.999302
160,4843,1161.433333,138,0,0.117385,0.190923,2.859244,0.009343,-0.101008,0.008775,0.994803
160,4843,1161.433333,139,0,0.060043,0.194749,2.949900,0.008921,-0.139664,0.009625,0.990112
160,4843,1161.433333,140,0,-0.026940,0.198819,3.079156,0.008537,-0.197147,0.013266,0.980247
160,4843,1161.433333,141,0,-0.120543,0.207600,3.202119,0.009061,-0.256689,0.015809,0.966322
160,4843,1161.433333,142,0,-0.343216,0.211619,3.363306,0.009663,-0.363720,0.022349,0.931190
160,4843,1161.433333,143,0,-0.482527,0.217874,3.427953,0.011672,-0.428010,0.026380,0.903313
160,4843,1161.433333,144,0,-0.710259,0.215713,3.484217,0.009440,-0.535074,0.032979,0.844109
160,4843,1161.433333,145,0,-0.887307,0.212856,3.484590,0.007417,-0.608834,0.036699,0.792414
160,4843,1161.433333,146,0,-1.062838,0.210991,3.446374,0.008619,-0.677759,0.040067,0.734141
160,4843,1161.433333,147,0,-1.224756,0.203716,3.370128,0.006302,-0.746061,0.043476,0.664427
160,4843,1161.433333,148,0,-1.362463,0.200279,3.254842,0.004823,-0.807992,0.046221,0.587358
160,4843,1161.433333,149,0,-1.460475,0.193290,3.104122,-0.003967,0.866525,-0.048198,-0.496785
160,4843,1161.433333,150,0,-1.533006,0.183214,2.931750,-0.002690,0.915063,-0.050012,-0.400188
160,4843,1161.433333,151,0,-1.627998,0.176218,2.823259,-0.001988,0.927319,-0.051471,-0.370710
160,4843,1161.433333,152,0,-1.737627,0.165338,2.652800,-0.002619,0.947078,-0.052356,-0.316695
160,4843,1161.433333,153,0,-1.809706,0.158102,2.487698,-0.000998,0.961699,-0.053986,-0.268739
160,4843,1161.433333,154,0,-1.855441,0.154180,2.342428,-0.000574,0.970870,-0.054589,-0.233304
160,4843,1161.433333,155,0,-1.866326,0.145661,2.181990,-0.000857,0.985216,-0.053320,-0.162805
160,4843,1161.433333,156,0,-1.895164,0.165775,2.001606,-0.000353,0.995503,-0.055636,-0.076672
160,4843,1161.433333,157,0,-1.800359,0.115677,1.862431,-0.001542,0.998869,-0.046857,-0.007954
160,4843,1161.433333,158,0,-1.798995,0.172778,1.730202,0.000477,0.993840,-0.063147,0.091077
160,4843,1161.433333,159,0,-1.616133,0.110595,1.584358,-0.000610,0.974490,-0.054234,0.217780
160,4843,1161.433333,160,0,-1.478840,0.142473,1.515069,0.008393,0.952188,-0.053489,0.300676
160,4843,1161.433333,161,0,-1.338919,0.142632,1.473470,0.006991,0.921371,-0.052793,0.385019
161,4873,1162.433333,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
161,4873,1162.433333,4,0,0.088784,0.007966,0.136913,-0.000056,0.063326,-0.003738,0.997986
161,4873,1162.433333,5,0,0.104737,0.022554,0.282955,0.000712,0.043600,-0.002485,0.999046
161,4873,1162.433333,6,0,0.115490,0.027828,0.442107,-0.002194,0.053520,-0.001929,0.998563
161,4873,1162.433333,7,0,0.134630,0.044707,0.587378,0.001373,0.055825,-0.002263,0.998437
161,4873,1162.433333,8,0,0.150133,0.053647,0.737373,0.001038,0.054727,-0.002262,0.998498
161,4873,1162.433333,9,0,0.168166,0.064630,0.885997,0.001758,0.055546,-0.002143,0.998452
161,4873,1162.433333,10,0,0.190915,0.076606,1.038573,0.002648,0.057403,-0.001795,0.998346
161,4873,1162.433333,11,0,0.214370,0.085234,1.198628,0.002135,0.056124,-0.001162,0.998421
161,4873,1162.433333,12,0,0.207600,0.092347,1.310495,0.001165,0.045612,0.003975,0.998951
161,4873,1162.433333,13,0,0.215356,0.099071,1.465186,0.002360,0.037661,0.004243,0.999279
161,4873,1162.433333,14,0,0.235193,0.116172,1.608310,0.002953,0.045096,0.003717,0.998971
161,4873,1162.433333,15,0,0.273886,0.140891,1.745063,0.006592,0.051793,0.002973,0.998632
161,4873,1162.433333,16,0,0.295710,0.148700,1.880636,0.006858,0.057873,0.002535,0.998297
161,4873,1162.433333,17,0,0.303779,0.165329,2.013772,0.012985,0.070550,-0.004222,0.997415
161,4873,1162.433333,18,0,0.320968,0.171223,2.135524,0.013384,0.063154,-0.002273,0.997912
161,4873,1162.433333,19,0,0.333083,0.168501,2.275857,0.011436,0.049620,-0.001231,0.998702
161,4873,1162.433333,20,0,0.339644,0.174412,2.402547,0.011119,0.032788,0.000861,0.999400
161,4873,1162.433333,21,0,0.317819,0.179660,2.540618,0.010871,0.006958,0.001847,0.999915
161,4873,1162.433333,22,0,0.276377,0.182707,2.678293,0.009390,-0.033147,0.003309,0.999401
161,4873,1162.433333,23,0,0.216513,0.188643,2.795374,0.010100,-0.087035,0.006548,0.996132
161,4873,1162.433333,24,0,0.144773,0.195289,2.910638,0.009759,-0.141337,0.009409,0.989869
161,4873,1162.433333,25,0,0.007934,0.199800,3.078122,0.008371,-0.218993,0.013428,0.975598
161,4873,1162.433333,26,0,-0.143069,0.207793,3.226498,0.009241,-0.299768,0.017213,0.953812
161,4873,1162.433333,27,0,-0.267809,0.209624,3.314910,0.008174,-0.349049,0.020311,0.936849
161,4873,1162.433333,28,0,-0.479823,0.215375,3.431375,0.011053,-0.425219,0.026581,0.904633
161,4873,1162.433333,29,0,-0.606535,0.218731,3.482399,0.010508,-0.465133,0.029560,0.884685
161,4873,1162.433333,30,0,-0.743290,0.217868,3.522419,0.010495,-0.511491,0.032238,0.858620
161,4873,1162.433333,31,0,-0.886667,0.219544,3.541442,0.008088,-0.560389,0.034896,0.827455
161,4873,1162.433333,32,0,-1.016614,0.218413,3.539673,0.007236,-0.612826,0.038330,0.789255
161,4873,1162.433333,33,0,-1.189221,0.213750,3.493388,0.007654,-0.688541,0.041244,0.723984
161,4873,1162.433333,34,0,-1.312424,0.207230,3.441803,0.005840,-0.738395,0.043531,0.672937
161,4873,1162.433333,35,0,-1.465021,0.203765,3.320088,0.005488,-0.810254,0.046127,0.584235
161,4873,1162.433333,36,0,-1.549216,0.196391,3.216973,0.003949,-0.854957,0.047703,0.516486
161,4873,1162.433333,37,0,-1.638036,0.189468,3.040641,-0.003116,0.910998,-0.050110,-0.409344
161,4873,1162.433333,38,0,-1.674747,0.180347,2.905240,-0.001875,0.941996,-0.051060,-0.331711
161,4873,1162.433333,40,0,-1.732281,0.165988,2.626296,-0.002617,0.960302,-0.053242,-0.273821
161,4873,1162.433333,41,0,-1.775949,0.156534,2.496165,-0.001086,0.965623,-0.053458,-0.254388
161,4873,1162.433333,42,0,-1.824518,0.151639,2.287658,-0.000956,0.982671,-0.054703,-0.177101
161,4873,1162.433333,43,0,-1.884874,0.143048,2.143360,0.000272,0.986804,-0.055366,-0.152157
161,4873,1162.433333,44,0,-1.928605,0.148879,1.988005,0.000121,0.992371,-0.053454,-0.111093
161,4873,1162.433333,45,0,-1.958587,0.153426,1.833871,-0.000214,0.996067,-0.055186,-0.069312
161,4873,1162.433333,46,0,-1.936444,0.113902,1.646271,-0.002102,0.996537,-0.050476,-0.066040
161,4873,1162.433333,47,0,-1.972428,0.136781,1.489950,0.000007,0.997147,-0.055529,-0.051127
161,4873,1162.433333,48,0,-2.005030,0.143502,1.304325,0.001684,0.997497,-0.067846,-0.019853
161,4873,1162.433333,49,0,-2.014184,0.117791,1.182985,0.005444,0.997880,-0.062090,-0.018710
161,4873,1162.433333,50,0,-2.014029,0.094301,1.054544,0.008248,0.998519,-0.052447,-0.011858
161,4873,1162.433333,51,0,-1.996579,0.092418,0.889905,-0.000416,0.997811,-0.066126,-0.000396
161,4873,1162.433333,52,0,-1.994588,0.085636,0.766154,0.001295,0.997756,-0.066362,0.008810
161,4873,1162.433333,54,0,-1.985064,0.074373,0.560950,0.001274,0.997505,-0.068593,0.016665
161,4873,1162.433333,55,0,-1.975950,0.063649,0.429619,0.002883,0.997220,-0.068959,0.028087
161,4873,1162.433333,56,0,-1.953951,0.057179,0.297601,0.003258,0.996208,-0.069326,0.052469
161,4873,1162.433333,57,0,-1.911679,0.045471,0.176033,0.002894,0.993960,-0.068413,0.085758
161,4873,1162.433333,58,0,-1.836326,0.038684,0.098236,0.002577,0.988343,-0.066879,0.136742
161,4873,1162.433333,59,0,-1.738581,0.033588,0.020103,0.002234,0.977094,-0.064990,0.202630
