frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
170,1005.666667,7.647375,2,0,0.021250,7.668625
171,1005.700000,7.768042,2,0,0.016625,7.784667
172,1005.733333,8.315916,2,0,0.004959,8.320875
173,1005.766667,8.842250,2,0,0.021459,8.863709
174,1005.800000,8.105375,2,0,0.007834,8.113209
175,1005.833333,8.110458,2,0,0.009083,8.119541
176,1005.866667,8.741458,2,0,0.009750,8.751208
177,1005.900000,8.938167,2,0,0.010083,8.948250
178,1005.933333,9.478291,2,0,0.018875,9.497166
179,1005.966667,8.662500,2,0,0.006792,8.669292
180,1006.000000,8.471375,2,0,0.007334,8.478709
181,1006.033333,8.839209,2,0,0.008625,8.847834
182,1006.066667,8.428166,2,0,0.009709,8.437875
183,1006.100000,8.215708,2,0,0.006542,8.222250
184,1006.133333,8.343292,2,0,0.010583,8.353875
185,1006.166667,8.872000,2,0,0.007875,8.879875
186,1006.200000,7.212542,2,0,0.010458,7.223000
187,1006.233333,6.649750,2,0,0.006416,6.656166
188,1006.266667,6.557916,2,0,0.010084,6.568000
189,1006.300000,6.938834,2,0,0.019583,6.958417
190,1006.333333,7.808958,2,0,0.027709,7.836667
191,1006.366667,7.377208,2,0,0.009167,7.386375
192,1006.400000,8.194000,2,0,0.018458,8.212458
193,1006.433333,8.447167,2,0,0.009667,8.456834
194,1006.466667,8.293500,2,0,0.017750,8.311250
195,1006.500000,9.117250,2,0,0.008208,9.125458
196,1006.533333,8.629625,2,0,0.007042,8.636667
197,1006.566667,9.216250,2,0,0.019125,9.235375
198,1006.600000,8.852333,2,0,0.016875,8.869208
199,1006.633333,8.697958,2,0,0.011625,8.709583
200,1006.666667,8.237792,2,0,0.013083,8.250875
201,1006.700000,8.320083,2,0,0.005667,8.325750
202,1006.733333,8.154291,2,0,0.008792,8.163083
203,1006.766667,9.113916,2,0,0.006125,9.120041
204,1006.800000,9.014125,2,0,0.019750,9.033875
205,1006.833333,8.531167,2,0,0.017541,8.548708
206,1006.866667,8.645875,2,0,0.018625,8.664500
207,1006.900000,8.693750,2,0,0.018042,8.711792
208,1006.933333,8.766792,2,0,0.008792,8.775584
209,1006.966667,9.302667,2,0,0.016375,9.319042
210,1007.000000,8.974208,2,0,0.017792,8.992000
211,1007.033333,7.376541,2,0,0.008959,7.385500
