#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.665958,0.000000,0.000000,2.605000,2.715708,0.040166,8.077125
0.000000,0.000000,2.881375,0.000000,0.000000,2.306375,2.033292,0.033000,8.704792
0.000000,0.000000,2.405875,0.000000,0.000000,3.089041,2.269833,0.035834,7.143834
0.000000,0.000000,2.363084,0.000000,0.000000,2.180833,2.079125,0.032417,8.112042
0.000000,0.000000,2.332833,0.000000,0.000000,2.173125,2.037958,0.033250,6.977792
0.000000,0.000000,2.218667,0.000000,0.000000,2.452875,2.299917,0.035500,6.800000
0.000000,0.000000,2.535500,0.000000,0.000000,2.589500,2.246167,0.037417,7.719583
0.000000,0.000000,2.562333,0.000000,0.000000,2.457417,2.355875,0.039750,7.880292
0.000000,0.000000,2.963542,0.000000,0.000000,2.356291,2.346792,0.042875,8.270750
0.000000,0.000000,2.756666,0.000000,0.000000,2.494167,2.227250,0.038708,7.963042
0.000000,0.000000,2.691042,0.000000,0.000000,2.604583,2.586583,0.041959,7.918541
0.000000,0.000000,2.740250,0.000000,0.000000,2.486667,2.236458,0.048333,8.448333
0.000000,0.000000,3.102375,0.000000,0.000000,2.650083,2.430500,0.361458,8.310375
0.000000,0.000000,2.687084,0.000000,0.000000,2.519375,2.590833,0.033375,8.556416
0.000000,0.000000,2.484958,0.000000,0.000000,2.670500,2.779708,0.034000,7.967208
0.000000,0.000000,2.702000,0.000000,0.000000,2.569084,2.248458,0.037541,8.581000
0.000000,0.000000,2.603125,0.000000,0.000000,3.022667,2.611292,0.041542,7.849709
0.000000,0.000000,2.946875,0.000000,0.000000,2.840000,2.375875,0.043250,9.071125
0.000000,0.000000,2.945375,0.000000,0.000000,2.878417,2.678292,0.039125,8.681209
0.000000,0.000000,2.709125,0.000000,0.000000,2.799500,2.374917,0.039875,8.762541
0.000000,0.000000,2.710459,0.000000,0.000000,2.733583,2.552792,0.042791,8.399459
0.000000,0.000000,2.687666,0.000000,0.000000,2.908750,2.611958,0.048250,8.459792
0.000000,0.000000,2.716000,0.000000,0.000000,3.203083,3.007709,0.040041,8.800625
0.000000,0.000000,2.716000,0.000000,0.000000,2.794541,2.908334,0.040458,9.419042
0.000000,0.000000,2.725666,0.000000,0.000000,2.781584,2.648042,0.043500,8.909333
0.000000,0.000000,2.689834,0.000000,0.000000,2.649875,3.110250,0.042250,8.619875
0.000000,0.000000,2.915583,0.000000,0.000000,2.620084,2.479834,0.042125,9.133458
0.000000,0.000000,3.127792,0.000000,0.000000,2.716667,2.626792,0.047083,8.738917
0.000000,0.000000,3.228500,0.000000,0.000000,2.696708,2.552875,0.042916,9.108708
0.000000,0.000000,2.834667,0.000000,0.000000,2.534125,2.854792,0.043041,8.616500
0.000000,0.000000,3.084500,0.000000,0.000000,2.457959,2.530084,0.045500,8.963708
0.000000,0.000000,2.974708,0.000000,0.000000,2.557750,2.894458,0.039167,8.479417
0.000000,0.000000,2.785334,0.000000,0.000000,2.312292,2.564709,0.042583,8.716792
0.000000,0.000000,2.752500,0.000000,0.000000,2.432333,2.543500,0.401000,8.126583
0.000000,0.000000,3.074250,0.000000,0.000000,2.590875,2.237334,0.034917,8.932625
0.000000,0.000000,2.768042,0.000000,0.000000,2.834500,2.404000,0.031666,7.986167
0.000000,0.000000,2.293250,0.000000,0.000000,2.562583,2.358000,0.033292,7.951125
0.000000,0.000000,2.392542,0.000000,0.000000,2.606916,2.287709,0.042042,7.784125
0.000000,0.000000,2.397041,0.000000,0.000000,2.569791,3.121125,0.035584,7.763708
0.000000,0.000000,2.690375,0.000000,0.000000,2.474250,2.911042,0.037334,8.807459
0.000000,0.000000,2.529167,0.000000,0.000000,3.025917,2.500250,0.039209,8.390041
0.000000,0.000000,2.652250,0.000000,0.000000,3.131291,2.641500,0.039417,8.734750
0.000000,0.000000,2.998834,0.000000,0.000000,2.707333,3.080583,0.041917,9.274459
0.000000,0.000000,2.790375,0.000000,0.000000,2.587291,3.172833,0.043167,9.106042
