#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,5.427334,0.000000,0.000000,2.980417,2.733708,0.030750,11.567208
0.000000,0.000000,5.677958,0.000000,0.000000,2.769959,2.638625,0.033500,12.004375
0.000000,0.000000,5.474375,0.000000,0.000000,2.589208,2.600292,0.030959,11.444750
0.000000,0.000000,5.360167,0.000000,0.000000,2.672833,2.719084,0.037166,11.104292
0.000000,0.000000,5.399084,0.000000,0.000000,2.582375,2.443375,0.031709,11.389500
0.000000,0.000000,5.361625,0.000000,0.000000,2.753583,2.576000,0.031000,10.984958
0.000000,0.000000,6.123292,0.000000,0.000000,2.520875,2.474875,0.030791,12.026459
0.000000,0.000000,5.672417,0.000000,0.000000,2.797292,2.608667,0.032875,11.234250
0.000000,0.000000,6.046125,0.000000,0.000000,2.640458,2.621125,0.032000,12.075000
0.000000,0.000000,5.534125,0.000000,0.000000,2.473500,2.536334,0.031750,11.429083
0.000000,0.000000,5.560167,0.000000,0.000000,2.561125,2.636084,0.031875,11.215542
0.000000,0.000000,5.630708,0.000000,0.000000,2.395167,2.513250,0.030667,11.402208
0.000000,0.000000,5.485125,0.000000,0.000000,2.575042,2.456791,0.030375,10.945791
0.000000,0.000000,5.516083,0.000000,0.000000,2.587250,2.466541,0.336541,11.101584
0.000000,0.000000,5.827042,0.000000,0.000000,3.401917,2.924500,0.044292,11.747584
0.000000,0.000000,5.628625,0.000000,0.000000,3.235959,2.632625,0.030584,12.628417
0.000000,0.000000,5.368667,0.000000,0.000000,3.056459,2.956750,0.031667,11.895292
0.000000,0.000000,5.382625,0.000000,0.000000,3.113125,2.912792,0.033792,11.958833
0.000000,0.000000,5.535042,0.000000,0.000000,3.154292,3.063583,0.032125,12.193417
0.000000,0.000000,5.303208,0.000000,0.000000,2.734666,2.635459,0.030292,12.120625
0.000000,0.000000,5.502458,0.000000,0.000000,2.781917,2.730666,0.031541,11.458375
0.000000,0.000000,5.343458,0.000000,0.000000,3.003584,2.874542,0.033584,11.449708
0.000000,0.000000,5.427125,0.000000,0.000000,2.767917,2.804791,0.033209,11.905375
0.000000,0.000000,5.476625,0.000000,0.000000,2.815166,2.810000,0.032500,11.651584
0.000000,0.000000,5.499334,0.000000,0.000000,2.803958,2.701458,0.035375,11.714834
0.000000,0.000000,5.491375,0.000000,0.000000,2.690875,2.747042,0.030875,11.639000
0.000000,0.000000,5.579083,0.000000,0.000000,2.716084,2.408584,0.031750,11.570625
0.000000,0.000000,5.563416,0.000000,0.000000,2.870041,2.859917,0.031375,11.260917
0.000000,0.000000,5.415041,0.000000,0.000000,2.780291,2.755708,0.035208,11.767375
0.000000,0.000000,5.481625,0.000000,0.000000,2.695167,2.658708,0.032500,11.668375
0.000000,0.000000,5.360417,0.000000,0.000000,2.862250,2.516250,0.031166,11.325458
0.000000,0.000000,5.478500,0.000000,0.000000,2.723125,2.498417,0.031084,11.507958
0.000000,0.000000,5.373750,0.000000,0.000000,2.518917,2.224333,0.031542,11.166708
0.000000,0.000000,5.370208,0.000000,0.000000,2.592375,2.582625,0.032000,10.679625
